filename	singular first-person pronouns	Interrogative or Exclamation	Contractions	register
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0755475.txt	0.023965141612200435	0.008714596949891068	0.02178649237472767	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3197271.txt	0.0	0.009009009009009009	0.02702702702702703	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991255.txt	0.0	0.0	0.00648508430609598	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+OL-SL-SL-SL+NNNN+0493983.txt	0.23140495867768596	0.0	0.14049586776859505	LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+YNNN+0786906.txt	0.12413793103448276	0.013793103448275862	0.041379310344827586	SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0313083.txt	0.03214285714285714	0.02142857142857143	0.02142857142857143	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0206178.txt	0.029798422436459245	0.011393514460999123	0.03768624014022787	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0185531.txt	0.0	0.08270676691729323	0.09022556390977443	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0138926.txt	0.2018348623853211	0.009174311926605505	0.08256880733944955	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1398997.txt	0.003787878787878788	0.0	0.026515151515151516	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142755.txt	0.0	0.00423728813559322	0.00423728813559322	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0439177.txt	0.005649717514124294	0.005649717514124294	0.03389830508474576	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0624820.txt	0.0	0.02962962962962963	0.018518518518518517	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1735558.txt	0.1028225806451613	0.046370967741935484	0.08971774193548387	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990017.txt	0.013291634089132134	0.024237685691946835	0.010164190774042221	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3324105.txt	0.08860759493670886	0.015822784810126583	0.012658227848101266	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+1433807.txt	0.033426183844011144	0.005571030640668524	0.016713091922005572	IP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+0029910.txt	0.10040705563093623	0.09226594301221167	0.19538670284938942	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0462621.txt	0.0	0.0297029702970297	0.0297029702970297	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0201415.txt	0.04081632653061224	0.01020408163265306	0.025510204081632654	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0251593.txt	0.0	0.0	0.003194888178913738	NA
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0473935.txt	0.11940298507462686	0.01990049751243781	0.10696517412935323	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+0243881.txt	0.09615384615384616	0.023076923076923078	0.04230769230769231	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0224810.txt	0.23529411764705882	0.0	0.0	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0609979.txt	0.0029154518950437317	0.0029154518950437317	0.014577259475218658	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991644.txt	0.0	0.0	0.0021141649048625794	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+SR-IT-IT-IT+NNNN+1763999.txt	0.05161290322580645	0.04516129032258064	0.05161290322580645	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+0546773.txt	0.0	0.0	0.02857142857142857	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0240312.txt	0.0035714285714285713	0.0	0.014285714285714285	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0411413.txt	0.026143790849673203	0.0016339869281045752	0.04084967320261438	OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0271871.txt	0.012531328320802004	0.0	0.03007518796992481	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+PO-SL-SL-SL+NNNN+0129578.txt	0.1656441717791411	0.024539877300613498	0.024539877300613498	LY
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3067943.txt	0.1310344827586207	0.06896551724137931	0.013793103448275862	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0118300.txt	0.11441144114411442	0.0638063806380638	0.0297029702970297	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3264552.txt	0.0	0.0	0.03211009174311927	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992629.txt	0.0007288629737609329	0.0	0.014577259475218658	IN
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0240851.txt	0.02127659574468085	0.0	0.031914893617021274	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0114575.txt	0.0	0.008547008547008548	0.008547008547008548	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991491.txt	0.0	0.0	0.03305785123966942	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3200981.txt	0.1272280270436386	0.059311616472034416	0.11155500921942225	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0270844.txt	0.37777777777777777	0.0	0.15555555555555556	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0030566.txt	0.25984251968503935	0.0	0.047244094488188976	LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3022452.txt	0.03296703296703297	0.02197802197802198	0.016483516483516484	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0514635.txt	0.04269449715370019	0.006641366223908918	0.03700189753320683	OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142185.txt	0.05489614243323442	0.0	0.04154302670623145	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0153936.txt	0.0	0.0	0.019704433497536946	NA
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0486349.txt	0.1311881188118812	0.012376237623762377	0.10643564356435643	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0051411.txt	0.012345679012345678	0.0	0.006172839506172839	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0453607.txt	0.0158311345646438	0.006596306068601583	0.011873350923482849	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992577.txt	0.0	0.0	0.01	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3363682.txt	0.11475409836065574	0.036885245901639344	0.1413934426229508	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0241839.txt	0.0	0.0	0.0	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0033245.txt	0.7380952380952381	0.05952380952380952	0.05952380952380952	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990412.txt	0.01809954751131222	0.0	0.027149321266968326	IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3698448.txt	0.13263525305410123	0.02443280977312391	0.038394415357766144	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+3702060.txt	0.0913978494623656	0.051075268817204304	0.06720430107526881	SP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+PB-IT-IT-IT+NNNN+0389938.txt	0.10374149659863946	0.03231292517006803	0.006802721088435374	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-AV+NNYN+3312602.txt	0.09042553191489362	0.0	0.015957446808510637	OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+1441747.txt	0.08449197860962566	0.013903743315508022	0.07700534759358289	SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991901.txt	0.0	0.0	0.004166666666666667	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3207342.txt	0.03271028037383177	0.009345794392523364	0.016355140186915886	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3177153.txt	0.018867924528301886	0.0047169811320754715	0.0	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3300363.txt	0.05339805825242718	0.009708737864077669	0.009708737864077669	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992575.txt	0.002717391304347826	0.03260869565217391	0.01358695652173913	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990404.txt	0.005434782608695652	0.0	0.0	IN
Mini-CORE/1+SP+IT+NA-SP-SP-SP+DP-IT-IT-IT+NNNN+1734478.txt	0.11142061281337047	0.022284122562674095	0.07242339832869081	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0060010.txt	0.031026252983293555	0.0	0.021479713603818614	IP
Mini-CORE/1+SP+IT+OP-SP-SP-SP+OB-IT-IT-IT+YNNN+0310638.txt	0.026915113871635612	0.024844720496894408	0.035196687370600416	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0048420.txt	0.18556701030927836	0.020618556701030927	0.03608247422680412	LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+1752595.txt	0.05865921787709497	0.0	0.04748603351955307	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0599007.txt	0.02064896755162242	0.0	0.014749262536873156	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0244214.txt	0.01932367149758454	0.004830917874396135	0.04830917874396135	NA
Mini-CORE/1+SP+IT+NA-SP-SP-SP+SR-IT-IT-IT+NNNN+0437450.txt	0.047619047619047616	0.017857142857142856	0.011904761904761904	SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3130574.txt	0.17546848381601363	0.04770017035775128	0.141396933560477	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0231613.txt	0.0	0.019230769230769232	0.04487179487179487	OP
Mini-CORE/1+SP+IT+OP-SP-SP-SP+RV-IT-IT-IT+NNNN+1792705.txt	0.0	0.039735099337748346	0.019867549668874173	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0200351.txt	0.11428571428571428	0.0	0.02857142857142857	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990612.txt	0.003663003663003663	0.0	0.02564102564102564	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990969.txt	0.0	0.0	0.013119533527696793	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992818.txt	0.0	0.0	0.06040268456375839	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0053612.txt	0.2897196261682243	0.0	0.037383177570093455	LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3167750.txt	0.07407407407407407	0.0026455026455026454	0.013227513227513227	OP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3009089.txt	0.028720626631853787	0.010443864229765013	0.04177545691906005	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+YYYY+0166610.txt	0.012326656394453005	0.0030816640986132513	0.02157164869029276	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0334337.txt	0.008710801393728223	0.012195121951219513	0.04355400696864112	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0020030.txt	0.0	0.0041841004184100415	0.016736401673640166	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990014.txt	0.029940119760479042	0.005988023952095809	0.03592814371257485	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0084189.txt	0.0	0.0	0.027777777777777776	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993247.txt	0.0009569377990430622	0.001594896331738437	0.019138755980861243	IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0505444.txt	0.05	0.021875	0.028125	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NYYY+1765013.txt	0.0	0.007692307692307693	0.015384615384615385	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0262827.txt	0.04895960832313342	0.0073439412484700125	0.033047735618115054	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0001356.txt	0.25757575757575757	0.06818181818181818	0.06818181818181818	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0244162.txt	0.0228310502283105	0.0	0.0091324200913242	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0170519.txt	0.0	0.0	0.010416666666666666	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9990202.txt	0.0	0.0	0.03968253968253968	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0226025.txt	0.04240282685512368	0.0035335689045936395	0.007067137809187279	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991134.txt	0.0019946808510638296	0.0	0.020611702127659573	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991652.txt	0.0	0.0	0.0	IN
Mini-CORE/1+SP+IT+OP-SP-SP-SP+OB-IT-IT-IT+NNNN+3137477.txt	0.08492569002123142	0.036093418259023353	0.05307855626326964	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0101337.txt	0.0	0.018648018648018648	0.02564102564102564	NA
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0734034.txt	0.05752212389380531	0.008849557522123894	0.030973451327433628	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0558541.txt	0.0	0.0	0.0	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0136708.txt	0.05688622754491018	0.10778443113772455	0.02694610778443114	IP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991135.txt	0.0	0.0	0.010796221322537112	IN
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993722.txt	0.04343220338983051	0.3622881355932203	0.0031779661016949155	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0242215.txt	0.3482142857142857	0.0	0.044642857142857144	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0015487.txt	0.058823529411764705	0.0392156862745098	0.0	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0492676.txt	0.00954653937947494	0.00954653937947494	0.007159904534606206	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3237323.txt	0.42213114754098363	0.05891393442622951	0.1552254098360656	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9993078.txt	0.0	0.0	0.027586206896551724	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+OL-SL-SL-SL+NNNN+0003397.txt	0.1328125	0.0078125	0.0546875	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1464635.txt	0.0	0.010526315789473684	0.0	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0660523.txt	0.23715703444249855	0.10376532399299475	0.13820782253356684	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0154693.txt	0.0038022813688212928	0.0	0.0	IP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0231238.txt	0.04060913705583756	0.0	0.015228426395939087	LY
Mini-CORE/1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+1441741.txt	0.10917721518987342	0.0379746835443038	0.12658227848101267	SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3333365.txt	0.08256880733944955	0.016055045871559634	0.01834862385321101	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0173919.txt	0.0423728813559322	0.0	0.059322033898305086	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0266671.txt	0.010548523206751054	0.006329113924050633	0.0189873417721519	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0118465.txt	0.009389671361502348	0.018779342723004695	0.03286384976525822	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0094376.txt	0.057971014492753624	0.015810276679841896	0.03820816864295125	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+OL-SL-SL-SL+NNNN+0221401.txt	0.16129032258064516	0.0	0.0	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0167786.txt	0.042899408284023666	0.008875739644970414	0.023668639053254437	IP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0759343.txt	0.03857868020304569	0.03147208121827411	0.015228426395939087	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0256771.txt	0.008797653958944282	0.011730205278592375	0.06451612903225806	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0219066.txt	0.03861003861003861	0.023166023166023165	0.015444015444015444	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0513011.txt	0.008048289738430584	0.006036217303822937	0.03219315895372234	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0058746.txt	0.3150684931506849	0.0	0.0	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0201847.txt	0.0594059405940594	0.0	0.009900990099009901	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0205473.txt	0.015317286652078774	0.006564551422319475	0.015317286652078774	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0271279.txt	0.0	0.0	0.02531645569620253	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+PO-SL-SL-SL+NNNN+0229892.txt	0.2374429223744292	0.1004566210045662	0.1232876712328767	LY
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0138831.txt	0.0	0.037914691943127965	0.023696682464454975	NA
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0006799.txt	0.2768361581920904	0.01694915254237288	0.03954802259887006	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992776.txt	0.002880184331797235	0.004032258064516129	0.005184331797235023	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0238187.txt	0.0	0.01282051282051282	0.01282051282051282	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+1450355.txt	0.0	0.015151515151515152	0.015151515151515152	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0274671.txt	0.0	0.0	0.003937007874015748	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991041.txt	0.0	0.0017271157167530224	0.0025906735751295338	IN
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0293706.txt	0.17567567567567569	0.0	0.06756756756756757	LY
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991727.txt	0.0	0.0	0.0234375	IN
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3175976.txt	0.21803444782168185	0.0630192502532928	0.17041540020263424	OP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992574.txt	0.0	0.0	0.02763819095477387	IN
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0250937.txt	0.03089887640449438	0.008426966292134831	0.02247191011235955	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3206061.txt	0.09689922480620156	0.01937984496124031	0.031007751937984496	OP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0165061.txt	0.0	0.0	0.005235602094240838	NA
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9991082.txt	0.0	0.0	0.018691588785046728	IN
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0522994.txt	0.0	0.0	0.0	IP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNYY+0108420.txt	0.04736842105263158	0.015789473684210527	0.031578947368421054	IP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0224907.txt	0.0	0.0	0.013888888888888888	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3008962.txt	0.04431314623338257	0.025110782865583457	0.026587887740029542	OP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3337705.txt	0.017582417582417582	0.02197802197802198	0.08351648351648351	SP
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0174144.txt	0.0	0.0	0.027149321266968326	NA
Mini-CORE/1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0159099.txt	0.01838235294117647	0.003676470588235294	0.025735294117647058	NA
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3156879.txt	0.04433497536945813	0.0	0.04433497536945813	OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+MA-IT-IT-IT+NNNN+3366803.txt	0.03597122302158273	0.045563549160671464	0.05995203836930456	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0594253.txt	0.05664488017429194	0.010893246187363835	0.010893246187363835	OP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0150577.txt	0.05314009661835749	0.00966183574879227	0.04830917874396135	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0157770.txt	0.01834862385321101	0.0	0.01834862385321101	LY
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+1792064.txt	0.2007936507936508	0.14682539682539683	0.05793650793650794	IP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3175939.txt	0.03317535545023697	0.005687203791469194	0.031279620853080566	OP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNY+0296492.txt	0.0026595744680851063	0.0	0.0026595744680851063	IP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+NE-IT-IT-IT+NNNN+3089514.txt	0.09772727272727273	0.020454545454545454	0.11363636363636363	SP
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0698412.txt	0.004576659038901602	0.006864988558352402	0.059496567505720827	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0223934.txt	0.15714285714285714	0.007142857142857143	0.02857142857142857	LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+0012941.txt	0.05263157894736842	0.010025062656641603	0.06265664160401002	OP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0043261.txt	0.23387096774193547	0.0	0.04838709677419355	LY
Mini-CORE/1+OP+OB+OP-OP-OP-OP+OB-OB-OB-OB+NNNN+3279361.txt	0.003787878787878788	0.003787878787878788	0.003787878787878788	OP
Mini-CORE/1+SP+IT+NA-SP-SP-SP+ON-IT-IT-IT+NNNN+0319585.txt	0.2138442521631644	0.038318912237330034	0.16440049443757726	SP
Mini-CORE/1+IN+EN+IN-IN-IN-IN+EN-EN-EN-EN+WIKI+9992077.txt	0.021374045801526718	0.0	0.022900763358778626	IN
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+3798809.txt	0.1157495256166983	0.026565464895635674	0.024667931688804556	SP
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0678498.txt	0.22393822393822393	0.10617760617760617	0.11776061776061776	SP
Mini-CORE/1+LY+SL+LY-LY-LY-LY+PO-SL-SL-SL+NNNN+0765029.txt	0.1514360313315927	0.0026109660574412533	0.03655352480417755	LY
Mini-CORE/1+LY+SL+LY-LY-LY-LY+PO-SL-SL-SL+NNNN+0609859.txt	0.3238095238095238	0.01904761904761905	0.18095238095238095	LY
Mini-CORE/1+SP+IT+SP-SP-SP-SP+IT-IT-IT-IT+NNNN+0408689.txt	0.07201309328968904	0.07201309328968904	0.062193126022913256	SP
Mini-CORE/1+IP+DS+IP-IP-IP-IP+DS-DS-DS-DS+NNNN+0601171.txt	0.03766478342749529	0.018832391713747645	0.035781544256120526	IP
